bitcoin,ethereum,solana,cardano,dogecoin,bitcoin_MA30,ethereum_MA30,solana_MA30,cardano_MA30,dogecoin_MA30,bitcoin_return,ethereum_return,solana_return,cardano_return,dogecoin_return,bitcoin_Vol30_return,ethereum_Vol30_return,solana_Vol30_return,cardano_Vol30_return,dogecoin_Vol30_return
99344.95417367229,3494.5109273631047,197.3576592740719,0.9167515411841919,0.334477549311157,,,,,,0.006556658263139287,-0.0008708043268212013,-0.0007259646298153847,-0.021693508995196537,-0.008468221785248111,,,,,
95678.31244565405,3327.7897761683494,188.14456627233477,0.8593419351414681,0.31192211576968526,,,,,,-0.03760652675618751,-0.048885078202665425,-0.04780697510864537,-0.06466958344604727,-0.06981623245566956,,,,,
94331.94727053077,3328.6111553091764,183.74866385462855,0.8741699171287979,0.3111610704472971,,,,,,-0.014171736942142382,0.0002467937714244412,-0.023641770330981294,0.017107865307594516,-0.0024428381881644386,,,,,
95184.61945288602,3397.8341205085153,194.8276511169169,0.8875851081613702,0.32383521561724815,,,,,,0.008998452754268724,0.020583058740119477,0.05854646079336155,0.015229643321062797,0.03992410312521086,,,,,
93663.44751964067,3357.330742971463,189.9284130164687,0.8591433475186276,0.31498371175717305,,,,,,-0.016110356418869543,-0.011991968736403074,-0.025468099754485926,-0.03256862800538769,-0.02771386385941695,,,,,
92627.28213113277,3359.513941757392,190.70066508822853,0.8591305888515354,0.3134342756044935,,,,,,-0.011124290251796296,0.000650066799303868,0.004057772649596176,-1.4850562325901941e-05,-0.004931237881972328,,,,,
93507.85874741491,3336.6175137659498,189.45168366761857,0.8442610184323533,0.3161573771733231,,,,,,0.009461761831536675,-0.006838729908126511,-0.006570975655989781,-0.01745922437464696,0.008650427741786634,,,,,
94384.1761153871,3348.967247123586,193.64679144177083,0.9147583319262166,0.3240901261984082,,,,,,0.009327949667277409,0.0036944404553982705,0.021901812411739184,0.08019820194747845,0.024781525748903622,,,,,
96852.14681235075,3448.140436960939,207.87862676897498,0.9618480973351441,0.33902102501900305,,,,,,0.025812122766966015,0.02918306808223655,0.07091854726380696,0.050196622942932874,0.045040481772247024,,,,,
98084.34279280754,3604.2913795931763,217.647289485303,1.0904865469624805,0.37924190970178634,,,,,,0.012642193303310425,0.04429010347264025,0.04592143013777619,0.1255227137686134,0.11211215947703121,,,,,
98256.73876849933,3660.37804173532,216.68364826265568,1.0719205077612817,0.39471360199829914,,,,,,0.0017560870972533273,0.015441246749123661,-0.004437366625715709,-0.017172063314808906,0.03998615804782112,,,,,
98364.58946599838,3635.8549961807084,213.44823541657385,1.0939767111827936,0.382652831776486,,,,,,0.001097039769631767,-0.006722136689144681,-0.015044101541175183,0.02036750931473714,-0.031032310023488094,,,,,
102229.39453189743,3687.1447140588307,218.4209767110049,1.0941475413501178,0.3877984263023277,,,,,,0.03853837800298931,0.01400807281259902,0.02302994026408747,0.00015614302293258983,0.013357551123088321,,,,,
96952.09886774956,3380.0211263090155,202.492545725036,0.9933347400068778,0.3490042138051966,,,,,,-0.05300222371905215,-0.08697040843161608,-0.07572121183541915,-0.09666313106652798,-0.10540168871679317,,,,,
95016.71440989176,3325.1300293537356,197.45206766283226,0.9478995284282535,0.3424596033019549,,,,,,-0.02016421314397372,-0.016373179946949097,-0.025207215126830617,-0.04681919297680122,-0.01893029188752729,,,,,
92376.27578346101,3219.09284475812,185.0111350868991,0.9060582113414768,0.32123156039028333,,,,,,-0.02818262719143621,-0.03240918528181577,-0.06507984658190892,-0.045144959060084,-0.06399146918371051,,,,,
94736.6267420969,3269.1759954060667,187.8201167474825,0.9316713148155308,0.3341873593343171,,,,,,0.025230501347335663,0.015438369348187543,0.015068666042749253,0.027876531069433497,0.03953955679172542,,,,,
94559.55167224213,3283.591322828503,188.0632507646954,0.996136878939902,0.3414731256235199,,,,,,-0.0018708789896100513,0.004399774927659624,0.0012936675157014922,0.06690459081947316,0.021567189024303896,,,,,
94454.77089638807,3264.070968533687,188.39194289058088,0.969186964876666,0.3358234445663888,,,,,,-0.0011087073737424359,-0.0059625592337037864,0.0017462487698452313,-0.027427137308475753,-0.01668342155540264,,,,,
94456.3493746993,3134.5520394596483,183.11428850097792,0.9450610027794694,0.33821090679385296,97114.29360486497,3458.449281808242,198.03116427412343,0.9568395010763134,0.34279956476184453,1.671133291689836e-05,-0.04048890592545145,-0.028414110021074915,-0.025208060872128197,0.007084126223456555,,,,,
96574.07768799194,3224.8006483414138,187.70452520232413,0.9944214498919838,0.356394690318903,96842.71281052838,3433.898787880282,196.8034288165426,0.9531222944217326,0.34110592288608305,0.022172541884869123,0.02838486011876077,0.024758566765170506,0.05091163203563122,0.05236911190779259,0.02323806322023662,0.03169191434330454,0.0403622365823746,0.05268726671443844,0.050660526991738175
100313.15239828422,3447.0340476747956,205.75854800567018,1.084480992215901,0.38697448017199143,96650.68098262414,3415.7046829412398,196.4448654300567,0.9532549183118127,0.34059506470837014,0.03798645867029524,0.06664303109694056,0.09183433228844387,0.08669569268976492,0.08231995075686638,0.024249577892938398,0.03433887651616686,0.043683015271193906,0.055040229309226814,0.05304512138925708
100044.57926776377,3309.4466139900196,211.23399374041628,1.0906700675315832,0.3776524144889539,96451.00317812808,3396.706029273904,196.06132089940758,0.9546288559158221,0.34006111190788235,-0.002680937632399997,-0.04073317566022232,0.026263109803761103,0.005690723860638208,-0.02438451395163196,0.024248346494791535,0.03469198777931634,0.04363527476668507,0.054768024065593765,0.05308320451916067
104160.69358484233,3477.284285084809,219.77905400813702,1.1369537229272808,0.4149142593534293,96577.84042601784,3391.6734228419145,196.541845953082,0.9602275896306712,0.34195030401905485,0.04031895794904691,0.04947062197780718,0.03965624765172322,0.04156026468871506,0.09409766072171674,0.023277409739227463,0.034064785354084776,0.04157767347830042,0.05302852545645841,0.052854449414368565
104334.61575724394,3309.0995676199964,262.5615764589647,1.1009310555353091,0.39642227480400194,96793.9491589007,3387.487559444645,198.7971657827332,0.9674043114529371,0.34462365482716734,0.0016683561207382067,-0.04957549285452807,0.17786288976709738,-0.032196276987774664,-0.04559190129573126,0.02273268732919469,0.033793028042632796,0.05126923481889198,0.05043473171578947,0.04790252945407535
101275.33714814208,3208.1365439891497,251.97488550305266,0.9917829386728937,0.3578609618648825,96913.41258660788,3378.8034802424013,200.72559581601703,0.968776574275046,0.3459722766233469,-0.029760275280057365,-0.030985865743257172,-0.0411562096665375,-0.10440724338264289,-0.10233545733716409,0.023461924993110877,0.034151447655893626,0.052060045119831345,0.05290574989345459,0.05193725056453745
101764.90860170545,3263.069869880814,242.47150410221352,1.0068201561876229,0.35358407263326513,97065.48204104885,3376.319235134539,202.7736823581372,0.9721819157710015,0.34707723700113063,0.0048224173540825505,0.016978177469599683,-0.03844522722681383,0.015048011591642685,-0.012023249993582147,0.02344079725484892,0.03363815221088133,0.05072590481362075,0.05206795560677909,0.052007211484862086
106182.2368201815,3326.0285404709143,250.3984908388754,1.0046310219001418,0.37151241373320587,97435.08080343418,3377.9905389035193,205.11519892547216,0.9762430961034689,0.34906395201678275,0.042491497764343925,0.019110531597732267,0.03216941759050485,-0.002176672420046237,0.049460992471906474,0.024157449873783685,0.033651609409281746,0.05080892472120009,0.051812569653695476,0.052345316700143765
103673.53509537787,3237.2996671291435,256.1143343782641,0.9802503420918104,0.3632014802889421,97736.034944792,3372.079146408464,207.32427053219544,0.9781555987965693,0.35039061680927047,-0.023909956982149278,-0.02703941552138621,0.022570351233741428,-0.024567620535360823,-0.02262455635870121,0.024636570781840176,0.03309529348962269,0.050259582804730044,0.05150151370254777,0.05227060431372228
104067.60991206947,3332.580893146162,253.49503131499628,0.9880340956541441,0.35227019866787745,97915.0981416001,3366.5799999157502,209.19073871026563,0.9798615225577741,0.35088888989392175,0.003793906973615983,0.029007500556418927,-0.010279740936397795,0.007909216767190886,-0.030559231415988503,0.023520315594132712,0.033242308693974314,0.050071715497591276,0.05145577658185355,0.05212002930135276
104835.19253555956,3311.8499838687,253.62637885441316,0.9715690918885032,0.35057447566433303,98098.10608699635,3360.49130179927,211.066362696277,0.9816887742479179,0.3514254541056943,0.007348738924215794,-0.006240106016927253,0.0005180122145113102,-0.01680482186159629,-0.004825323021436372,0.02352632184045311,0.033252640999934135,0.05006448048970646,0.051386592258262864,0.05210037601697642
104796.04077738234,3320.1314101789453,257.0742996969564,0.9775990304899743,0.3543296524535725,98402.03036472063,3360.2360229329565,213.36402047709774,0.9856306774262014,0.3528390386618239,-0.0003735298219993273,0.0024974227527333926,0.013502912273614215,0.006187211629957173,0.01065453346935075,0.022327734957674313,0.03204457553511237,0.04893111108116008,0.04982427960593688,0.05034029973124049
102552.24874280207,3232.2767744705584,241.06731630326192,0.9541780430020652,0.33592378142649937,98676.04041379635,3357.0248769050027,215.27464222538552,0.9882976149553104,0.35366446236113064,-0.021643579796107294,-0.026817590866555212,-0.06428893174365694,-0.024249314771947424,-0.053343408197838435,0.022566676283938672,0.032413991757339375,0.050445701553232365,0.050029346151322464,0.05141983523526759
101958.46953745594,3173.5346079397173,234.97914713600687,0.9331646231189152,0.33346281138571465,98901.83541661533,3349.5482264860425,216.61302542602186,0.9898169321205619,0.3539853822200795,-0.0058068435613526335,-0.018340787662195275,-0.02557944063283365,-0.02226865170829593,-0.007352944188179211,0.02258798899767083,0.03229996813661756,0.049935036941586596,0.050179380885243464,0.05095737127931594
101313.11264498268,3076.4937692857234,226.88945614638288,0.9162358892529787,0.31904612732195853,99156.82425412674,3340.1869940298516,217.845060197019,0.9917200168450402,0.35412079607223906,-0.006349722414583251,-0.031055423059781068,-0.03503385307473888,-0.018307777672117626,-0.044195656963490634,0.022383156744136393,0.03268294719153672,0.05017449636011701,0.0499106816935859,0.05136458274493907
103718.97939813645,3114.4358854363104,228.6145425527223,0.9416326058959792,0.32444430413016984,99526.54749636019,3332.0177254858154,219.10885611250214,0.994470084079855,0.35448779702309496,0.02346927409087364,0.012257477735662803,0.007574443512787587,0.02734133098850137,0.016778193363846953,0.02254135987869613,0.032795082893679224,0.0501740862352075,0.05011933167327143,0.05143935981040801
104781.5135100103,3248.249484352305,239.04719726337646,0.9609684445044405,0.331229318699267,99902.33598844669,3329.0721245053605,220.76203989902737,0.9983603316155913,0.35499019507395974,0.010192237871411826,0.04206819136298123,0.04462364547120871,0.020326388799254577,0.020697055785410354,0.02254811360115059,0.03377420747280276,0.0505990238474721,0.05006073520426442,0.051546831255244924
102382.39409722165,3296.390634843652,231.50782299297455,0.9425307818897108,0.3286011882787202,100168.94325450786,3327.319570762696,222.0240742840675,0.9992860799477078,0.3551405638099701,-0.02316259334279779,0.014711891843201087,-0.03204734494314993,-0.019372993708798865,-0.007966119453289839,0.023047908561970396,0.03388554530159561,0.051035555587812226,0.048119397921753695,0.05138443980833498
100674.78762544956,3125.0386801320924,214.46366422580272,0.8982630053120425,0.3082767330501114,100296.36461494448,3316.549512201734,222.24357553262843,0.9971665768802711,0.3541157540776737,-0.01681936795001983,-0.05338146212355721,-0.07647333911158967,-0.0481056742306099,-0.06384695827519768,0.022888184515779418,0.03473161867460686,0.05165653276286487,0.04800041911645973,0.05196928036038025
97568.31653024875,2862.6976188716285,202.32492853599265,0.7981056815290045,0.26495513491451017,100279.16373952587,3291.8297201776827,221.73283016765143,0.9874205480324885,0.35030619491809784,-0.03134258222690729,-0.08768225709623485,-0.05826536430220278,-0.11822188271309313,-0.1514373540638438,0.02353555932355777,0.036795167443757035,0.05203592265574214,0.04621757983884664,0.05404403014100644
101466.8606657039,2877.8138239498767,215.95147229807475,0.8095252800415622,0.28474455087156375,100386.16780276601,3265.7442462515014,221.7084243021654,0.9786740404418313,0.34664055988054004,0.03917943426400582,0.005266513329898062,0.06517875498866961,0.01420698016013611,0.07203195616526235,0.02460878387533238,0.036621193217585196,0.05347581329923212,0.04641380079148984,0.055405581392935846
98118.43921664466,2740.3809762760143,207.42406393975517,0.7469703594022901,0.2646612964531275,100377.96279445422,3235.895112254678,221.50761858627143,0.9671071620491477,0.34270750870309474,-0.03355693688523508,-0.04893396381671836,-0.04028840138111132,-0.08042249700465211,-0.07314158371504761,0.025407900622869746,0.0373729096198795,0.05391567716937607,0.04781458199723792,0.05645699807449585
96582.88682919052,2790.5521609256075,196.21787573260255,0.7332663432877611,0.2563093131836389,100189.74587103067,3206.0086938169043,220.7675152203247,0.9550777887804025,0.3383245382658051,-0.015773741833467855,0.018142530223057285,-0.05553966304608576,-0.018516508387075453,-0.03206591214283387,0.024479045448574942,0.03746979755131705,0.05461421194998785,0.04776271765375253,0.05635447192062383
96635.41875332211,2686.662316793651,189.38932513491977,0.7039815460494513,0.24769940269332982,100179.1898672164,3182.8967334997255,220.33074120065416,0.945432682315155,0.3349477112287429,0.0005437572311544015,-0.03793983460435272,-0.03542083504969715,-0.04075685362694519,-0.03416904467023221,0.02249582166050924,0.03494909367073492,0.05325716990340903,0.045433496719769206,0.05380499246921386
96558.4563096667,2623.4507017824767,192.2709679394336,0.7068603366492864,0.2466117141109805,100230.58126387557,3159.507422580683,220.15803787654085,0.9373980425891894,0.33175278158904375,-0.0007967379680290219,-0.023809135832668096,0.015100850763791732,0.004080959929634241,-0.004400833001083766,0.022176065132267008,0.035039325290443096,0.053165876248524604,0.04501666880663329,0.0538005339889703
96558.23762501091,2635.6011418023404,199.70939394589394,0.7021784786978031,0.2531578984892705,100369.97999192723,3140.057699148824,220.64797983850738,0.9306020515010669,0.3294836595256766,-2.264792870380776e-06,0.004620780323345424,0.037957611161969086,-0.006645487875411655,0.02619830667619383,0.02150427987323251,0.034797583537172466,0.052195209558295735,0.04451977129892564,0.053251166501168574
96548.57865379585,2632.5358220552475,200.44634668796408,0.6829085131547858,0.24934929346601817,100430.37838898387,3118.8363600371304,221.06885416985673,0.9223099581123754,0.3266557239967333,-0.00010003760001063435,-0.0011637207286203431,0.003683333764428168,-0.027826712800739294,-0.015158700270766573,0.02103150403149414,0.034565159795608376,0.05214239908395024,0.04411014609039879,0.05250063158650666
97399.98161383197,2660.2967996436387,200.0458466193684,0.7092884772777551,0.2548535882592439,100525.05938703686,3098.059875930968,221.4682740316792,0.9127483447236372,0.32376840608459084,0.008779734461183165,0.010490122830814484,-0.0020000399947555677,0.03790142080340842,0.021834518089012732,0.021077648652206248,0.034653529873414114,0.05214777245355592,0.04265220314173156,0.05250615479545572
95739.97737079239,2603.0333698049267,197.92915264031842,0.7798744439436354,0.2531467447359887,100567.89960285035,3076.025289306676,221.7861810233371,0.9064379273592029,0.3210125160902441,-0.017190074275501493,-0.021760249703957707,-0.010637421659381504,0.09487061455022823,-0.006719877273093661,0.021335683092886856,0.03475683510034735,0.052199320575192,0.04671104630145529,0.05249231328571448
97836.18856127483,2736.2703136032396,196.60301392852935,0.7979754265851546,0.26404355183974915,100680.56090906954,3062.7492317781293,222.23580520425548,0.9015350748193924,0.3185402709251074,0.021658587183590938,0.0499183480330191,-0.006722613863030414,0.022944865799075356,0.04214471932937006,0.021683548884892018,0.03570813746810923,0.051918050760302405,0.04689942221339793,0.05325716491802269
96561.6639990985,2675.7090007037627,194.2631701900725,0.8102560488773543,0.2623153388562416,100680.14711943975,3044.446176856874,222.4544267038471,0.8953962281189047,0.3154042925430186,-0.013112725346795539,-0.022381401490332364,-0.011972750696854972,0.01527250421672834,-0.006566695174378778,0.02146097798399852,0.035295047512931,0.05180482962201432,0.04585738503724985,0.05201644305186228
97488.48148536457,2724.6698335873957,199.65011966060425,0.800915838420313,0.27198537773510917,100585.99142234241,3020.3673697206273,222.25081242567822,0.8859440563257184,0.3115713224617892,0.009552422973167336,0.018132866566942133,0.02735264570521769,-0.011594436527720811,0.03620094306816974,0.02032301053318956,0.03286958928514634,0.04918372929705581,0.04231991892675351,0.049822545993672605
97569.95169430465,2692.8213863864253,194.4254509858272,0.7814783063035197,0.2716411696946587,100503.50383656046,2999.8131954671744,221.69052766719193,0.875637664284783,0.3080376143019794,0.0008353416189137124,-0.011757772302662657,-0.02651762869497949,-0.024568480484097387,-0.001266340240652503,0.02032283562447639,0.03229029175183474,0.04911866971143734,0.04229109155042436,0.04979922724230708
96149.3484548204,2659.9017474093457,188.165584495931,0.7713503011207024,0.2654573454413017,100236.45899889305,2972.567110877992,220.6367453501184,0.8634508835578971,0.3030557171715751,-0.014666878361246591,-0.012300301438299783,-0.03272646038968804,-0.013044773588357941,-0.023027795979866896,0.018913976339492652,0.030493008098013703,0.048739387386209816,0.04110438084693693,0.045699454098029266
95776.15723852723,2741.9050800956124,177.91997195388805,0.8072872842141813,0.25808675861016434,99951.17704826916,2953.6606279605126,217.8153585332825,0.8536627578471928,0.2984445332984472,-0.003888922269933549,0.030363778460713434,-0.055988490347338216,0.045536978433278134,-0.028158368226540595,0.018897250905326395,0.03031111711196164,0.035304479708242194,0.04228134593531658,0.04540544526583779
95495.89153299287,2669.4945006896073,169.10718217289786,0.7534573390949694,0.25084961511077464,99758.52886109753,2935.705893183861,215.05310175561064,0.8457185711945953,0.2948774884066436,-0.002930547436635366,-0.02676383460458468,-0.05080112549377521,-0.06900719580288371,-0.028442185488162238,0.018202013623202132,0.030201997090654055,0.035612560681730576,0.039997909864728245,0.04236810738407193
96554.87156259285,2714.8018364720533,169.26443436615673,0.7720538356854337,0.254536611908942,99584.86095979376,2917.430292070236,212.61286609774209,0.8378930271778556,0.29157590638249953,0.011028238008022993,0.01682983341064121,0.0009294645111678781,0.024381883467527097,0.014591067243417835,0.018316638773752503,0.030198095708541598,0.03537842832240607,0.04022835546881076,0.04264195663303429
98384.31738240314,2741.5933625994785,176.02074183930708,0.8048194414479836,0.25489783180588915,99324.93031186782,2897.949119474521,210.13360779775653,0.8312326411627837,0.28768875365158897,0.01876995118902046,0.009820308266069932,0.03913964700760048,0.04156367298526295,0.001418121455823101,0.01678915335609945,0.029977143515558836,0.035699802238909305,0.04125802838995283,0.04117152390330574
96135.15541305285,2658.3470942919384,169.00123201382314,0.7616380207672204,0.23944458984135766,99073.65098912365,2878.6507003799475,207.2298377189418,0.8239455637852974,0.2835635239700028,-0.0231263449257834,-0.030834734054549028,-0.04069583453480166,-0.05514655146551934,-0.06254077286064871,0.016755339292757892,0.03007491898472041,0.03547051150839012,0.04206679962259466,0.04214164274292503
96564.15414290235,2764.355233404291,172.21280391506767,0.7742502077307336,0.24678169113005893,98823.53579681808,2859.709845055219,204.52043013894416,0.8168194341878504,0.28004724038540885,0.004452526992227976,0.03910288261383705,0.0188249392177955,0.016423682695627075,0.03018207180347032,0.016764321670520516,0.030539592449152907,0.035966291758922714,0.04220918860332559,0.04276756095343988
96327.46309127835,2827.1844084879804,168.09302650361454,0.7709438007684473,0.2431098393793032,98539.94481534205,2843.554325875861,201.66931839391756,0.8101319244838484,0.27646508584257456,-0.002454136408961605,0.022473888604129907,-0.024213388796914648,-0.004279607596862528,-0.014990749111368093,0.016661065703735555,0.030986003716001655,0.03593185571376897,0.042182334537426626,0.042750144279675314
91396.76686930266,2503.103420098605,141.16593031186233,0.6799958032161385,0.2101870624303527,98093.3023517394,2816.3200595398503,197.8057060810811,0.800211816908054,0.2716603328418005,-0.05254335640561144,-0.12174997769017334,-0.1745815461383769,-0.12552885314558007,-0.1455154474275445,0.018960685922851318,0.03752492115353926,0.04601394421668481,0.04723784421081844,0.04893230988469588
88755.7693356979,2495.315451693047,144.3563354963687,0.6826325380000318,0.21132376439777223,97633.41970483592,2791.754682113933,194.58200672085135,0.7911603000746529,0.26750699894084295,-0.029321671571153105,-0.00311617529760391,0.022348785770086706,0.003870076667438616,0.005393478177012376,0.019248864070969998,0.0373951904071189,0.0458557027026742,0.04726743757276026,0.04861895143505047
83900.11496524839,2325.853934699374,134.6628545613439,0.6446208040699569,0.2025677647833549,97031.474552429,2763.4986596725885,191.2381303016959,0.7815421727730208,0.2631438307207643,-0.05626144910470158,-0.07032789940691948,-0.06951051379213748,-0.05729445982989217,-0.04231691439683149,0.021420122488303734,0.03902973905229112,0.04682721697973329,0.047978437377007584,0.04883674659530277
84709.14477847965,2305.3229378029837,137.60648163669737,0.6461286944605975,0.20687435148382985,96478.0089568789,2737.79296528983,188.26203115137304,0.7725385996132749,0.25940477152616004,0.009596578780697617,-0.008866485545420806,0.02162374812812358,0.0023364581250293827,0.021037139832776837,0.021620842115841886,0.03883375387145976,0.047280129777754504,0.04803776346467798,0.049018287826391255
84441.9012237131,2235.204208608959,148.17466304440643,0.6340718656426285,0.202090703165187,95835.43968439811,2708.4852427289184,185.58070183442916,0.7622865749381631,0.2553263181606606,-0.003159824115076059,-0.030888177406590524,0.0739937043255288,-0.018836400610795976,-0.023394989115423464,0.020905488548864083,0.038794551428140735,0.049935067375701976,0.047482159289930125,0.0486836159114495
86005.25629681018,2212.8243514969954,143.4002225931321,0.6582602004111846,0.2063643318249469,95209.56444395812,2673.9710716337418,182.39246934542103,0.7521963001350546,0.2511641519315166,0.018344675713103394,-0.01006290569486296,-0.0327522532155519,0.03743799375146086,0.020926585558610166,0.021185818669175963,0.03747808295314174,0.04876289419695811,0.04799853135985382,0.048689563887390507
94261.53286538439,2517.3382391622977,178.17413183106032,1.1383401347214195,0.23984826270128182,94938.86906956353,2648.0026584443626,180.6146796400239,0.7587232785627782,0.2482057210789353,0.09166476934551977,0.12893240229101088,0.2171218603952338,0.5477261636706395,0.15036327690190202,0.027514508884695994,0.04534493014303043,0.06472511044690836,0.11295777387715149,0.05737174866830097
86124.71418722175,2148.199533470228,142.5141267061424,0.8568079668844821,0.1992080202369079,94453.86662162261,2615.4413535556346,178.21636172270186,0.7573414439485262,0.2445700973184952,-0.09027677271420725,-0.15857202398358405,-0.22332021123778664,-0.2841126406757757,-0.18565687807666711,0.03175163689012881,0.05241235098884964,0.07479450540297451,0.12450500249756606,0.0650715169031359
87310.80531078295,2171.496943535016,145.06190940041165,0.9435445759037009,0.19921021819753496,94111.94958097376,2592.401331044414,176.3075944181825,0.7621894070943495,0.24237860009459603,0.013677816612893448,0.010786700446115512,0.017719483105524472,0.09642979144528828,1.1033433789142865e-05,0.03153678757672412,0.05059305925196668,0.07451667799733089,0.1237358086444596,0.05974243167321157
90604.08098523637,2241.3841149187283,146.1815871653316,0.9757471161760349,0.2047254361049545,93749.85692495816,2571.1870074100425,173.9819315804244,0.7677301349654986,0.23971129626904236,0.0370250286613103,0.03167681803049962,0.007688983921981501,0.033559841608117987,0.02730910534554983,0.031438070607984606,0.0510810943758282,0.07321551249331575,0.12383274577459097,0.05817505374138582
90001.40087607042,2202.3207363495417,143.45134750836067,0.9073460390884619,0.20179543870507013,93479.28898027237,2553.25166607916,171.84950769937794,0.7730759909550377,0.23761576767744047,-0.006674020522841662,-0.017581898957941444,-0.018853660644188353,-0.07267955271250116,-0.01441524073597677,0.03093905945150241,0.05053960434035018,0.07304448622322589,0.12365386301334819,0.05698777694014482
86773.33597555371,2140.7498089428914,139.1826626278542,0.8172312446982826,0.19818899754056155,93152.3039518178,2531.5915876797358,169.94833392921964,0.7758748210020551,0.2356784238226712,-0.03652585024649933,-0.02835553885163298,-0.030208745902383333,-0.10460180179138986,-0.018033396166117974,0.03146483824082492,0.050445780579931765,0.07267278787150001,0.12524265284409616,0.0568496857527845
86142.9833586432,2199.9995000805707,136.88210638232243,0.804467726740253,0.1920085565173097,92802.5561053285,2515.3694937892997,168.19809330413307,0.779224360358415,0.23382206228347052,-0.007290872389954077,0.027300987451724074,-0.016667172058068003,-0.015741246352600224,-0.03168117222160946,0.03146202967350971,0.05055400353630936,0.07254000240031565,0.12502012882282662,0.056812861524630706
80751.13893300897,2017.265460184326,126.63426805755283,0.721388146040346,0.16781880397573898,92275.64552610657,2495.163319069362,166.01020330807037,0.7797086206714503,0.23119563194562917,-0.06463644642549807,-0.08671427142078234,-0.07781686515557064,-0.1090035132526912,-0.1346550866404936,0.03335190441220466,0.05255474133913854,0.07337383743495714,0.1267247494786158,0.06129040907365297
78783.94057934263,1879.1231054991026,118.78644366084116,0.6750987117510554,0.1547380234116144,91683.16895791765,2469.9473845259204,163.31277163190194,0.7788059617732255,0.22791496944304063,-0.02466289009754066,-0.07093762692448177,-0.0639758630239654,-0.06631841664071202,-0.08115133415871846,0.03350358027571402,0.05368972082628865,0.07324870684848862,0.12731063147519178,0.062062027126275995
82799.1080292053,1921.3099227587034,125.4287680235315,0.7229736562075002,0.16453862742792452,91224.85327043128,2446.239854549369,160.81218567642088,0.7801414665416492,0.22508794724177086,0.04970811239974396,0.022201970065928302,0.05441072214590681,0.06851386490240421,0.06141184440132362,0.03504475959931952,0.0540100105383375,0.07432778823087555,0.12783272293011083,0.06366894365585177
83884.24578828987,1910.6551381032464,126.56536487567297,0.736666917455641,0.17243693431666607,90774.3287429132,2421.251799164689,158.36283628496437,0.7810540812142455,0.2223407254436849,0.013020533422924781,-0.005561017360235491,0.009020881135005118,0.018763061566997787,0.046886211628642,0.03511125428177066,0.05387425975050917,0.07442463377953326,0.12769454569132396,0.06431421514289286
81098.90052436228,1862.7949366490388,123.23770752728635,0.7017276884338084,0.1649488685474606,90286.29284803222,2396.5771847261594,155.8731214478633,0.7784491893639178,0.21940079623740064,-0.03376841816872865,-0.02536817350605399,-0.026643821237467596,-0.048590425725143015,-0.04439603317550628,0.035438992700836676,0.05390305125169272,0.07444772603093636,0.1267508822362471,0.06455431621337765
